,0
12589,Armor:White linen gloves (1)
12590,Armor:White linen greaves
12591,Armor:White linen hauberk with embroidered bands on the edges (1)
12592,Armor:White linen hood
12593,Armor:White linen hood (1)
12594,Armor:White linen robe with embroidered bands on the edges
12595,Armor:White padded cloth robe with scattered brown spots
12596,Armor:White suede tunic lined with chainmail
12597,Armor:White-tinted hauberk with iron pauldrons
12598,Armor:Wicker vest
12599,Armor:Wide leather collar
12600,Armor:Wide plate crinnet cinched with oiled leather straps
12601,Armor:Wide-brimmed brown hat (1)
12602,Armor:Wide-brimmed brown hat (2)
12603,Armor:Windsteel hauberk with wave-shaped pauldrons
12604,Armor:Windsteel mail gloves set with tempest sapphires
12605,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
12606,Armor:Wineskin leather tunic
12607,Armor:Winged helm of sleek black leather (1)
12608,Armor:Winged helm of sleek black leather (2)
12609,Armor:Winged mail helm crowned with silversteel and sky opals
12610,Armor:Winterwave vambraces detailed with steelsilk
12611,Armor:Winterweave gloves lined with steelsilk
12612,Armor:Winterweave hood stippled with textured steelsilk
12613,Armor:Winterweave mask stitched with steelsilk patterns
12614,Armor:Winterweave pants reinforced with a latticework of steelsilk
12615,Armor:Winterweave shirt embroidered with steelsilk designs
12616,Armor:Winterweave sleeves countoured with steelsilk
12617,Armor:Winterweave tasset fringed with steelsilk
12618,Armor:Winterweave vest embroidered with steelsilk designs
12619,Armor:Wolf head helm with long yellowed fangs
12620,Armor:Wolf-faced bone mask
12621,Armor:Wood carver's gloves with suede palms
12622,Armor:Working Gloves
12623,Armor:Worn chain shirt
12624,Armor:Worn dark leather siege coat covered in thick cobwebs
12625,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
12626,Armor:Worn dark leather siege greaves covered in thick cobwebs
12627,Armor:Worn dark leather siege mask covered in thick cobwebs
12628,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
12629,Armor:Worn leather gamekeeper's gloves
12630,Armor:Worn leather helm
12631,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
12632,Armor:Yellow leather mask painted with large orange sunflowers
12633,Armor:Yellowed bone armor
12634,Armor:Yellowed bone balaclava painted to resemble a rotting brain
12635,Armor:Yellowed bone gauntlets with an engraved scene
12636,Armor:Yellowed bone gloves
12637,Armor:Yellowed bone greaves
12638,Armor:Yellowed bone hauberk painted with bits of rotting flesh
12639,Armor:Yellowed bone mask
12640,Armor:Yellowed bone skullcap
12641,Armor:Zaulguum-skin armor
12642,Armor:Zeltfish bone hauberk painted with a full moon
12643,Armor:Waxy-black carapace armor (6)
12644,Armor:Waxy-black carapace armor (7)
12645,Armor:Waxy-black carapace armor (8)
12646,Armor:Waxy-black carapace armor (9)
12647,Armor:Weathered leather boots dangling bits of netting and sea grass
12648,Armor:Webbed covellite gauntlets with wave-like scales
12649,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
12650,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
12651,Armor:Well-wrought breastplate
12652,Armor:Whale bone armor
12653,Armor:White balaclava with yellow tinted links that form a lightning bolt
12654,Armor:White enameled field plate armor
12655,Armor:White enameled field plate armor (1)
12656,Armor:White enameled great helm (1)
12657,Armor:White enameled plate aventail
12658,Armor:White enameled plate aventail (1)
12659,Armor:White enameled plate gauntlets
12660,Armor:White enameled plate gauntlets (1)
12661,Armor:White enameled visored helm
12662,Armor:White field plate armor set with a disc on the chest
12663,Armor:White fox pelt fur-lined vambraces
12664,Armor:White fox pelt gloves with alabaster silk laces
12665,Armor:White fox pelt greaves with spidersilk ties
12666,Armor:White fox pelt leathers
12667,Armor:White fox pelt mask with spidersilk strings
12668,Armor:White fox pelt sleeves trimmed with matching fur
12669,Armor:White fox pelt tasset lined with fur
12670,Armor:White helm engraved with lightning bolts around the crown
12671,Armor:White kidskin leather mask edged with owl feathers
12672,Armor:White lace gloves
12673,Armor:White leather boar's head mask
12674,Armor:White leather gloves tooled with a charging boar
12675,Armor:White leather hood embroidered with yellow lightning bolts
12676,Armor:White leather mask embroidered with green sprigs of clovers
12677,Armor:White leathers embroidered with yellow lightning bolts
12678,Armor:White linen gloves
12679,Armor:White linen gloves (1)
12680,Armor:White linen greaves
12681,Armor:White linen hauberk with embroidered bands on the edges (1)
12682,Armor:White linen hood
12683,Armor:White linen hood (1)
12684,Armor:White linen robe with embroidered bands on the edges
12685,Armor:White padded cloth robe with scattered brown spots
12686,Armor:White suede tunic lined with chainmail
12687,Armor:White-tinted hauberk with iron pauldrons
12688,Armor:Wicker vest
12689,Armor:Wide leather collar
12690,Armor:Wide plate crinnet cinched with oiled leather straps
12691,Armor:Wide-brimmed brown hat (1)
12692,Armor:Wide-brimmed brown hat (2)
12693,Armor:Windsteel hauberk with wave-shaped pauldrons
12694,Armor:Windsteel mail gloves set with tempest sapphires
12695,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
12696,Armor:Wineskin leather tunic
12697,Armor:Winged helm of sleek black leather (1)
12698,Armor:Winged helm of sleek black leather (2)
12699,Armor:Winged mail helm crowned with silversteel and sky opals
12700,Armor:Winterwave vambraces detailed with steelsilk
12701,Armor:Winterweave gloves lined with steelsilk
12702,Armor:Winterweave hood stippled with textured steelsilk
12703,Armor:Winterweave mask stitched with steelsilk patterns
12704,Armor:Winterweave pants reinforced with a latticework of steelsilk
12705,Armor:Winterweave shirt embroidered with steelsilk designs
12706,Armor:Winterweave sleeves countoured with steelsilk
12707,Armor:Winterweave tasset fringed with steelsilk
12708,Armor:Winterweave vest embroidered with steelsilk designs
12709,Armor:Wolf head helm with long yellowed fangs
12710,Armor:Wolf-faced bone mask
12711,Armor:Wood carver's gloves with suede palms
12712,Armor:Working Gloves
12713,Armor:Worn chain shirt
12714,Armor:Worn dark leather siege coat covered in thick cobwebs
12715,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
12716,Armor:Worn dark leather siege greaves covered in thick cobwebs
12717,Armor:Worn dark leather siege mask covered in thick cobwebs
12718,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
12719,Armor:Worn leather gamekeeper's gloves
12720,Armor:Worn leather helm
12721,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
12722,Armor:Yellow leather mask painted with large orange sunflowers
12723,Armor:Yellowed bone armor
12724,Armor:Yellowed bone balaclava painted to resemble a rotting brain
12725,Armor:Yellowed bone gauntlets with an engraved scene
12726,Armor:Yellowed bone gloves
12727,Armor:Yellowed bone greaves
12728,Armor:Yellowed bone hauberk painted with bits of rotting flesh
12729,Armor:Yellowed bone mask
12730,Armor:Yellowed bone skullcap
12731,Armor:Zaulguum-skin armor
12732,Armor:Zeltfish bone hauberk painted with a full moon
12733,Armor:Waxy-black carapace armor (6)
12734,Armor:Waxy-black carapace armor (7)
12735,Armor:Waxy-black carapace armor (8)
12736,Armor:Waxy-black carapace armor (9)
12737,Armor:Weathered leather boots dangling bits of netting and sea grass
12738,Armor:Webbed covellite gauntlets with wave-like scales
12739,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
12740,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
12741,Armor:Well-wrought breastplate
12742,Armor:Whale bone armor
12743,Armor:White balaclava with yellow tinted links that form a lightning bolt
12744,Armor:White enameled field plate armor
12745,Armor:White enameled field plate armor (1)
12746,Armor:White enameled great helm (1)
12747,Armor:White enameled plate aventail
12748,Armor:White enameled plate aventail (1)
12749,Armor:White enameled plate gauntlets
12750,Armor:White enameled plate gauntlets (1)
12751,Armor:White enameled visored helm
12752,Armor:White field plate armor set with a disc on the chest
12753,Armor:White fox pelt fur-lined vambraces
12754,Armor:White fox pelt gloves with alabaster silk laces
12755,Armor:White fox pelt greaves with spidersilk ties
12756,Armor:White fox pelt leathers
12757,Armor:White fox pelt mask with spidersilk strings
12758,Armor:White fox pelt sleeves trimmed with matching fur
12759,Armor:White fox pelt tasset lined with fur
12760,Armor:White helm engraved with lightning bolts around the crown
12761,Armor:White kidskin leather mask edged with owl feathers
12762,Armor:White lace gloves
12763,Armor:White leather boar's head mask
12764,Armor:White leather gloves tooled with a charging boar
12765,Armor:White leather hood embroidered with yellow lightning bolts
12766,Armor:White leather mask embroidered with green sprigs of clovers
12767,Armor:White leathers embroidered with yellow lightning bolts
12768,Armor:White linen gloves
12769,Armor:White linen gloves (1)
12770,Armor:White linen greaves
12771,Armor:White linen hauberk with embroidered bands on the edges (1)
12772,Armor:White linen hood
12773,Armor:White linen hood (1)
12774,Armor:White linen robe with embroidered bands on the edges
12775,Armor:White padded cloth robe with scattered brown spots
12776,Armor:White suede tunic lined with chainmail
12777,Armor:White-tinted hauberk with iron pauldrons
12778,Armor:Wicker vest
12779,Armor:Wide leather collar
12780,Armor:Wide plate crinnet cinched with oiled leather straps
12781,Armor:Wide-brimmed brown hat (1)
12782,Armor:Wide-brimmed brown hat (2)
12783,Armor:Windsteel hauberk with wave-shaped pauldrons
12784,Armor:Windsteel mail gloves set with tempest sapphires
12785,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
12786,Armor:Wineskin leather tunic
12787,Armor:Winged helm of sleek black leather (1)
12788,Armor:Winged helm of sleek black leather (2)
12789,Armor:Winged mail helm crowned with silversteel and sky opals
12790,Armor:Winterwave vambraces detailed with steelsilk
12791,Armor:Winterweave gloves lined with steelsilk
12792,Armor:Winterweave hood stippled with textured steelsilk
12793,Armor:Winterweave mask stitched with steelsilk patterns
12794,Armor:Winterweave pants reinforced with a latticework of steelsilk
12795,Armor:Winterweave shirt embroidered with steelsilk designs
12796,Armor:Winterweave sleeves countoured with steelsilk
12797,Armor:Winterweave tasset fringed with steelsilk
12798,Armor:Winterweave vest embroidered with steelsilk designs
12799,Armor:Wolf head helm with long yellowed fangs
12800,Armor:Wolf-faced bone mask
12801,Armor:Wood carver's gloves with suede palms
12802,Armor:Working Gloves
12803,Armor:Worn chain shirt
12804,Armor:Worn dark leather siege coat covered in thick cobwebs
12805,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
12806,Armor:Worn dark leather siege greaves covered in thick cobwebs
12807,Armor:Worn dark leather siege mask covered in thick cobwebs
12808,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
12809,Armor:Worn leather gamekeeper's gloves
12810,Armor:Worn leather helm
12811,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
12812,Armor:Yellow leather mask painted with large orange sunflowers
12813,Armor:Yellowed bone armor
12814,Armor:Yellowed bone balaclava painted to resemble a rotting brain
12815,Armor:Yellowed bone gauntlets with an engraved scene
12816,Armor:Yellowed bone gloves
12817,Armor:Yellowed bone greaves
12818,Armor:Yellowed bone hauberk painted with bits of rotting flesh
12819,Armor:Yellowed bone mask
12820,Armor:Yellowed bone skullcap
12821,Armor:Zaulguum-skin armor
12822,Armor:Zeltfish bone hauberk painted with a full moon
12823,Armor:Waxy-black carapace armor (6)
12824,Armor:Waxy-black carapace armor (7)
12825,Armor:Waxy-black carapace armor (8)
12826,Armor:Waxy-black carapace armor (9)
12827,Armor:Weathered leather boots dangling bits of netting and sea grass
12828,Armor:Webbed covellite gauntlets with wave-like scales
12829,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
12830,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
12831,Armor:Well-wrought breastplate
12832,Armor:Whale bone armor
12833,Armor:White balaclava with yellow tinted links that form a lightning bolt
12834,Armor:White enameled field plate armor
12835,Armor:White enameled field plate armor (1)
12836,Armor:White enameled great helm (1)
12837,Armor:White enameled plate aventail
12838,Armor:White enameled plate aventail (1)
12839,Armor:White enameled plate gauntlets
12840,Armor:White enameled plate gauntlets (1)
12841,Armor:White enameled visored helm
12842,Armor:White field plate armor set with a disc on the chest
12843,Armor:White fox pelt fur-lined vambraces
12844,Armor:White fox pelt gloves with alabaster silk laces
12845,Armor:White fox pelt greaves with spidersilk ties
12846,Armor:White fox pelt leathers
12847,Armor:White fox pelt mask with spidersilk strings
12848,Armor:White fox pelt sleeves trimmed with matching fur
12849,Armor:White fox pelt tasset lined with fur
12850,Armor:White helm engraved with lightning bolts around the crown
12851,Armor:White kidskin leather mask edged with owl feathers
12852,Armor:White lace gloves
12853,Armor:White leather boar's head mask
12854,Armor:White leather gloves tooled with a charging boar
12855,Armor:White leather hood embroidered with yellow lightning bolts
12856,Armor:White leather mask embroidered with green sprigs of clovers
12857,Armor:White leathers embroidered with yellow lightning bolts
12858,Armor:White linen gloves
12859,Armor:White linen gloves (1)
12860,Armor:White linen greaves
12861,Armor:White linen hauberk with embroidered bands on the edges (1)
12862,Armor:White linen hood
12863,Armor:White linen hood (1)
12864,Armor:White linen robe with embroidered bands on the edges
12865,Armor:White padded cloth robe with scattered brown spots
12866,Armor:White suede tunic lined with chainmail
12867,Armor:White-tinted hauberk with iron pauldrons
12868,Armor:Wicker vest
12869,Armor:Wide leather collar
12870,Armor:Wide plate crinnet cinched with oiled leather straps
12871,Armor:Wide-brimmed brown hat (1)
12872,Armor:Wide-brimmed brown hat (2)
12873,Armor:Windsteel hauberk with wave-shaped pauldrons
12874,Armor:Windsteel mail gloves set with tempest sapphires
12875,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
12876,Armor:Wineskin leather tunic
12877,Armor:Winged helm of sleek black leather (1)
12878,Armor:Winged helm of sleek black leather (2)
12879,Armor:Winged mail helm crowned with silversteel and sky opals
12880,Armor:Winterwave vambraces detailed with steelsilk
12881,Armor:Winterweave gloves lined with steelsilk
12882,Armor:Winterweave hood stippled with textured steelsilk
12883,Armor:Winterweave mask stitched with steelsilk patterns
12884,Armor:Winterweave pants reinforced with a latticework of steelsilk
12885,Armor:Winterweave shirt embroidered with steelsilk designs
12886,Armor:Winterweave sleeves countoured with steelsilk
12887,Armor:Winterweave tasset fringed with steelsilk
12888,Armor:Winterweave vest embroidered with steelsilk designs
12889,Armor:Wolf head helm with long yellowed fangs
12890,Armor:Wolf-faced bone mask
12891,Armor:Wood carver's gloves with suede palms
12892,Armor:Working Gloves
12893,Armor:Worn chain shirt
12894,Armor:Worn dark leather siege coat covered in thick cobwebs
12895,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
12896,Armor:Worn dark leather siege greaves covered in thick cobwebs
12897,Armor:Worn dark leather siege mask covered in thick cobwebs
12898,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
12899,Armor:Worn leather gamekeeper's gloves
12900,Armor:Worn leather helm
12901,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
12902,Armor:Yellow leather mask painted with large orange sunflowers
12903,Armor:Yellowed bone armor
12904,Armor:Yellowed bone balaclava painted to resemble a rotting brain
12905,Armor:Yellowed bone gauntlets with an engraved scene
12906,Armor:Yellowed bone gloves
12907,Armor:Yellowed bone greaves
12908,Armor:Yellowed bone hauberk painted with bits of rotting flesh
12909,Armor:Yellowed bone mask
12910,Armor:Yellowed bone skullcap
12911,Armor:Zaulguum-skin armor
12912,Armor:Zeltfish bone hauberk painted with a full moon
12913,Armor:Waxy-black carapace armor (6)
12914,Armor:Waxy-black carapace armor (7)
12915,Armor:Waxy-black carapace armor (8)
12916,Armor:Waxy-black carapace armor (9)
12917,Armor:Weathered leather boots dangling bits of netting and sea grass
12918,Armor:Webbed covellite gauntlets with wave-like scales
12919,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
12920,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
12921,Armor:Well-wrought breastplate
12922,Armor:Whale bone armor
12923,Armor:White balaclava with yellow tinted links that form a lightning bolt
12924,Armor:White enameled field plate armor
12925,Armor:White enameled field plate armor (1)
12926,Armor:White enameled great helm (1)
12927,Armor:White enameled plate aventail
12928,Armor:White enameled plate aventail (1)
12929,Armor:White enameled plate gauntlets
12930,Armor:White enameled plate gauntlets (1)
12931,Armor:White enameled visored helm
12932,Armor:White field plate armor set with a disc on the chest
12933,Armor:White fox pelt fur-lined vambraces
12934,Armor:White fox pelt gloves with alabaster silk laces
12935,Armor:White fox pelt greaves with spidersilk ties
12936,Armor:White fox pelt leathers
12937,Armor:White fox pelt mask with spidersilk strings
12938,Armor:White fox pelt sleeves trimmed with matching fur
12939,Armor:White fox pelt tasset lined with fur
12940,Armor:White helm engraved with lightning bolts around the crown
12941,Armor:White kidskin leather mask edged with owl feathers
12942,Armor:White lace gloves
12943,Armor:White leather boar's head mask
12944,Armor:White leather gloves tooled with a charging boar
12945,Armor:White leather hood embroidered with yellow lightning bolts
12946,Armor:White leather mask embroidered with green sprigs of clovers
12947,Armor:White leathers embroidered with yellow lightning bolts
12948,Armor:White linen gloves
12949,Armor:White linen gloves (1)
12950,Armor:White linen greaves
12951,Armor:White linen hauberk with embroidered bands on the edges (1)
12952,Armor:White linen hood
12953,Armor:White linen hood (1)
12954,Armor:White linen robe with embroidered bands on the edges
12955,Armor:White padded cloth robe with scattered brown spots
12956,Armor:White suede tunic lined with chainmail
12957,Armor:White-tinted hauberk with iron pauldrons
12958,Armor:Wicker vest
12959,Armor:Wide leather collar
12960,Armor:Wide plate crinnet cinched with oiled leather straps
12961,Armor:Wide-brimmed brown hat (1)
12962,Armor:Wide-brimmed brown hat (2)
12963,Armor:Windsteel hauberk with wave-shaped pauldrons
12964,Armor:Windsteel mail gloves set with tempest sapphires
12965,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
12966,Armor:Wineskin leather tunic
12967,Armor:Winged helm of sleek black leather (1)
12968,Armor:Winged helm of sleek black leather (2)
12969,Armor:Winged mail helm crowned with silversteel and sky opals
12970,Armor:Winterwave vambraces detailed with steelsilk
12971,Armor:Winterweave gloves lined with steelsilk
12972,Armor:Winterweave hood stippled with textured steelsilk
12973,Armor:Winterweave mask stitched with steelsilk patterns
12974,Armor:Winterweave pants reinforced with a latticework of steelsilk
12975,Armor:Winterweave shirt embroidered with steelsilk designs
12976,Armor:Winterweave sleeves countoured with steelsilk
12977,Armor:Winterweave tasset fringed with steelsilk
12978,Armor:Winterweave vest embroidered with steelsilk designs
12979,Armor:Wolf head helm with long yellowed fangs
12980,Armor:Wolf-faced bone mask
12981,Armor:Wood carver's gloves with suede palms
12982,Armor:Working Gloves
12983,Armor:Worn chain shirt
12984,Armor:Worn dark leather siege coat covered in thick cobwebs
12985,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
12986,Armor:Worn dark leather siege greaves covered in thick cobwebs
12987,Armor:Worn dark leather siege mask covered in thick cobwebs
12988,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
12989,Armor:Worn leather gamekeeper's gloves
12990,Armor:Worn leather helm
12991,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
12992,Armor:Yellow leather mask painted with large orange sunflowers
12993,Armor:Yellowed bone armor
12994,Armor:Yellowed bone balaclava painted to resemble a rotting brain
12995,Armor:Yellowed bone gauntlets with an engraved scene
12996,Armor:Yellowed bone gloves
12997,Armor:Yellowed bone greaves
12998,Armor:Yellowed bone hauberk painted with bits of rotting flesh
12999,Armor:Yellowed bone mask
13000,Armor:Yellowed bone skullcap
13001,Armor:Zaulguum-skin armor
13002,Armor:Zeltfish bone hauberk painted with a full moon
13003,Armor:Waxy-black carapace armor (6)
13004,Armor:Waxy-black carapace armor (7)
13005,Armor:Waxy-black carapace armor (8)
13006,Armor:Waxy-black carapace armor (9)
13007,Armor:Weathered leather boots dangling bits of netting and sea grass
13008,Armor:Webbed covellite gauntlets with wave-like scales
13009,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
13010,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
13011,Armor:Well-wrought breastplate
13012,Armor:Whale bone armor
13013,Armor:White balaclava with yellow tinted links that form a lightning bolt
13014,Armor:White enameled field plate armor
13015,Armor:White enameled field plate armor (1)
13016,Armor:White enameled great helm (1)
13017,Armor:White enameled plate aventail
13018,Armor:White enameled plate aventail (1)
13019,Armor:White enameled plate gauntlets
13020,Armor:White enameled plate gauntlets (1)
13021,Armor:White enameled visored helm
13022,Armor:White field plate armor set with a disc on the chest
13023,Armor:White fox pelt fur-lined vambraces
13024,Armor:White fox pelt gloves with alabaster silk laces
13025,Armor:White fox pelt greaves with spidersilk ties
13026,Armor:White fox pelt leathers
13027,Armor:White fox pelt mask with spidersilk strings
13028,Armor:White fox pelt sleeves trimmed with matching fur
13029,Armor:White fox pelt tasset lined with fur
13030,Armor:White helm engraved with lightning bolts around the crown
13031,Armor:White kidskin leather mask edged with owl feathers
13032,Armor:White lace gloves
13033,Armor:White leather boar's head mask
13034,Armor:White leather gloves tooled with a charging boar
13035,Armor:White leather hood embroidered with yellow lightning bolts
13036,Armor:White leather mask embroidered with green sprigs of clovers
13037,Armor:White leathers embroidered with yellow lightning bolts
13038,Armor:White linen gloves
13039,Armor:White linen gloves (1)
13040,Armor:White linen greaves
13041,Armor:White linen hauberk with embroidered bands on the edges (1)
13042,Armor:White linen hood
13043,Armor:White linen hood (1)
13044,Armor:White linen robe with embroidered bands on the edges
13045,Armor:White padded cloth robe with scattered brown spots
13046,Armor:White suede tunic lined with chainmail
13047,Armor:White-tinted hauberk with iron pauldrons
13048,Armor:Wicker vest
13049,Armor:Wide leather collar
13050,Armor:Wide plate crinnet cinched with oiled leather straps
13051,Armor:Wide-brimmed brown hat (1)
13052,Armor:Wide-brimmed brown hat (2)
13053,Armor:Windsteel hauberk with wave-shaped pauldrons
13054,Armor:Windsteel mail gloves set with tempest sapphires
13055,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
13056,Armor:Wineskin leather tunic
13057,Armor:Winged helm of sleek black leather (1)
13058,Armor:Winged helm of sleek black leather (2)
13059,Armor:Winged mail helm crowned with silversteel and sky opals
13060,Armor:Winterwave vambraces detailed with steelsilk
13061,Armor:Winterweave gloves lined with steelsilk
13062,Armor:Winterweave hood stippled with textured steelsilk
13063,Armor:Winterweave mask stitched with steelsilk patterns
13064,Armor:Winterweave pants reinforced with a latticework of steelsilk
13065,Armor:Winterweave shirt embroidered with steelsilk designs
13066,Armor:Winterweave sleeves countoured with steelsilk
13067,Armor:Winterweave tasset fringed with steelsilk
13068,Armor:Winterweave vest embroidered with steelsilk designs
13069,Armor:Wolf head helm with long yellowed fangs
13070,Armor:Wolf-faced bone mask
13071,Armor:Wood carver's gloves with suede palms
13072,Armor:Working Gloves
13073,Armor:Worn chain shirt
13074,Armor:Worn dark leather siege coat covered in thick cobwebs
13075,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
13076,Armor:Worn dark leather siege greaves covered in thick cobwebs
13077,Armor:Worn dark leather siege mask covered in thick cobwebs
13078,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
13079,Armor:Worn leather gamekeeper's gloves
13080,Armor:Worn leather helm
13081,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
13082,Armor:Yellow leather mask painted with large orange sunflowers
13083,Armor:Yellowed bone armor
13084,Armor:Yellowed bone balaclava painted to resemble a rotting brain
13085,Armor:Yellowed bone gauntlets with an engraved scene
13086,Armor:Yellowed bone gloves
13087,Armor:Yellowed bone greaves
13088,Armor:Yellowed bone hauberk painted with bits of rotting flesh
13089,Armor:Yellowed bone mask
13090,Armor:Yellowed bone skullcap
13091,Armor:Zaulguum-skin armor
13092,Armor:Zeltfish bone hauberk painted with a full moon
13093,Armor:Waxy-black carapace armor (6)
13094,Armor:Waxy-black carapace armor (7)
13095,Armor:Waxy-black carapace armor (8)
13096,Armor:Waxy-black carapace armor (9)
13097,Armor:Weathered leather boots dangling bits of netting and sea grass
13098,Armor:Webbed covellite gauntlets with wave-like scales
13099,Armor:Weighted dragon bone robe draped in a tattered stormsilk half cape
13100,Armor:Weighty ka'hurst mail gloves richly padded with electroweave
13101,Armor:Well-wrought breastplate
13102,Armor:Whale bone armor
13103,Armor:White balaclava with yellow tinted links that form a lightning bolt
13104,Armor:White enameled field plate armor
13105,Armor:White enameled field plate armor (1)
13106,Armor:White enameled great helm (1)
13107,Armor:White enameled plate aventail
13108,Armor:White enameled plate aventail (1)
13109,Armor:White enameled plate gauntlets
13110,Armor:White enameled plate gauntlets (1)
13111,Armor:White enameled visored helm
13112,Armor:White field plate armor set with a disc on the chest
13113,Armor:White fox pelt fur-lined vambraces
13114,Armor:White fox pelt gloves with alabaster silk laces
13115,Armor:White fox pelt greaves with spidersilk ties
13116,Armor:White fox pelt leathers
13117,Armor:White fox pelt mask with spidersilk strings
13118,Armor:White fox pelt sleeves trimmed with matching fur
13119,Armor:White fox pelt tasset lined with fur
13120,Armor:White helm engraved with lightning bolts around the crown
13121,Armor:White kidskin leather mask edged with owl feathers
13122,Armor:White lace gloves
13123,Armor:White leather boar's head mask
13124,Armor:White leather gloves tooled with a charging boar
13125,Armor:White leather hood embroidered with yellow lightning bolts
13126,Armor:White leather mask embroidered with green sprigs of clovers
13127,Armor:White leathers embroidered with yellow lightning bolts
13128,Armor:White linen gloves
13129,Armor:White linen gloves (1)
13130,Armor:White linen greaves
13131,Armor:White linen hauberk with embroidered bands on the edges (1)
13132,Armor:White linen hood
13133,Armor:White linen hood (1)
13134,Armor:White linen robe with embroidered bands on the edges
13135,Armor:White padded cloth robe with scattered brown spots
13136,Armor:White suede tunic lined with chainmail
13137,Armor:White-tinted hauberk with iron pauldrons
13138,Armor:Wicker vest
13139,Armor:Wide leather collar
13140,Armor:Wide plate crinnet cinched with oiled leather straps
13141,Armor:Wide-brimmed brown hat (1)
13142,Armor:Wide-brimmed brown hat (2)
13143,Armor:Windsteel hauberk with wave-shaped pauldrons
13144,Armor:Windsteel mail gloves set with tempest sapphires
13145,Armor:Wine red quilted hauberk emblazoned upon the back with a majestic donkey
13146,Armor:Wineskin leather tunic
13147,Armor:Winged helm of sleek black leather (1)
13148,Armor:Winged helm of sleek black leather (2)
13149,Armor:Winged mail helm crowned with silversteel and sky opals
13150,Armor:Winterwave vambraces detailed with steelsilk
13151,Armor:Winterweave gloves lined with steelsilk
13152,Armor:Winterweave hood stippled with textured steelsilk
13153,Armor:Winterweave mask stitched with steelsilk patterns
13154,Armor:Winterweave pants reinforced with a latticework of steelsilk
13155,Armor:Winterweave shirt embroidered with steelsilk designs
13156,Armor:Winterweave sleeves countoured with steelsilk
13157,Armor:Winterweave tasset fringed with steelsilk
13158,Armor:Winterweave vest embroidered with steelsilk designs
13159,Armor:Wolf head helm with long yellowed fangs
13160,Armor:Wolf-faced bone mask
13161,Armor:Wood carver's gloves with suede palms
13162,Armor:Working Gloves
13163,Armor:Worn chain shirt
13164,Armor:Worn dark leather siege coat covered in thick cobwebs
13165,Armor:Worn dark leather siege gloves wrapped in thick cobwebs
13166,Armor:Worn dark leather siege greaves covered in thick cobwebs
13167,Armor:Worn dark leather siege mask covered in thick cobwebs
13168,Armor:Worn infiltrator's leathers camouflaged with fading shades of eventide nightsilk
13169,Armor:Worn leather gamekeeper's gloves
13170,Armor:Worn leather helm
13171,Armor:Wraith-bone ritualist's helm beneath a draping violet Imperial weave shroud
13172,Armor:Yellow leather mask painted with large orange sunflowers
13173,Armor:Yellowed bone armor
13174,Armor:Yellowed bone balaclava painted to resemble a rotting brain
13175,Armor:Yellowed bone gauntlets with an engraved scene
13176,Armor:Yellowed bone gloves
13177,Armor:Yellowed bone greaves
13178,Armor:Yellowed bone hauberk painted with bits of rotting flesh
13179,Armor:Yellowed bone mask
13180,Armor:Yellowed bone skullcap
13181,Armor:Zaulguum-skin armor
13182,Armor:Zeltfish bone hauberk painted with a full moon
13183,Armor:Waxy-black carapace armor (6)
13184,Armor:Waxy-black carapace armor (7)
13185,Armor:Waxy-black carapace armor (8)
13186,Armor:Waxy-black carapace armor (9)
13187,Armor:Weathered leather boots dangling bits of netting and sea grass
