,0
5496,Shield:Studded sand-scarred shield
5497,Shield:Studded steel shield with a central boss shaped like a snarling lion
5498,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
5499,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
5500,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
5501,Shield:Sturdy white leather buckler with a penguin painted on it
5502,Shield:Tall tower shield painted a mottled green and gold (1)
5503,Shield:Tall tower shield painted a mottled green and gold (2)
5504,Shield:Targe (leather)
5505,Shield:Targe (metal)
5506,Shield:Targe painted with a stylized hemidemisemiquaver
5507,Shield:Target shield
5508,Shield:Target shield (leather)
5509,Shield:Target shield (metal)
5510,Shield:Target shield emblazoned with a jester's jovial face
5511,Shield:Target shield painted with a pair of crests
5512,Shield:Tarnished target shield displaying a large tankard
5513,Shield:Tarnished target shield embossed with a rearing stallion
5514,Shield:Tarnished target shield etched with a broken-hearted turnip
5515,Shield:Tarnished tower shield etched with a broken hearted turnip
5516,Shield:Thick leather variog surmounted with a blackened steel boss
5517,Shield:Tiny black shield stamped with a goblin skull
5518,Shield:Tower shield (1)
5519,Shield:Tower shield (2)
5520,Shield:Tower shield (crafted)
5521,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
5522,Shield:Tower shield emblazoned with a red and yellow sun
5523,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
5524,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
5525,Shield:Tower shield painted in quadrants of blue and gold
5526,Shield:Tower shield painted in quadrants of red and black
5527,Shield:Tower shield painted with a charging bull
5528,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
5529,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
5530,Shield:Tower shield twined with images of several vengeful adders
5531,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
5532,Shield:Triangular ceremonial sipar accented with blue gold trim
5533,Shield:Triangular medium shield centered with a semicircle of oravir spikes
5534,Shield:Triangular shield covered with a layer of shark skin
5535,Shield:Triangular shield embellished with ornate etching
5536,Shield:Triangular sipar
5537,Shield:Triangular sipar embossed with a circle bounded by a square
5538,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
5539,Shield:Triangular steel sipar embellished with the image of a flying pig
5540,Shield:Triple-reinforced vardite pavise shield
5541,Shield:Turtle shell shield
5542,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
5543,Shield:Vardite kite shield painted with two crossed wands over a golden key
5544,Shield:Vardite tower shield depicting a snarling razortusk boar
5545,Shield:Variog
5546,Shield:Warrior's shield shaped into the visage of Saint Garrock
5547,Shield:Warrior's tower shield
5548,Shield:Weatherbeaten buckler crafted from broken deck boards
5549,Shield:White enameled tower shield artfully decorated with ruby roses
5550,Shield:White kite shield
5551,Shield:White kite shield featuring a stylized red la'tami
5552,Shield:White kite shield painted with a large yellow lightning bolt
5553,Shield:White kite shield painted with notes and clefs
5554,Shield:White oval shield embossed with a rearing stallion
5555,Shield:White oval shield painted with a still life
5556,Shield:White painted kite shield with orange flowers
5557,Shield:White painted targe with blue flowers
5558,Shield:White tower shield embellished with a simple blue circle
5559,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
5560,Shield:Wide steel tower shield inset with a seaglass mosaic
5561,Shield:Wooden food tray
5562,Shield:Wooden medium shield with a smeared red handprint
5563,Shield:Wooden shield painted with a trio of black galleons
5564,Shield:Zingana carving board shield
5565,Shield:Studded metal targe polished to a fine gleam
5566,Shield:Studded sand-scarred shield
5567,Shield:Studded steel shield with a central boss shaped like a snarling lion
5568,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
5569,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
5570,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
5571,Shield:Sturdy white leather buckler with a penguin painted on it
5572,Shield:Tall tower shield painted a mottled green and gold (1)
5573,Shield:Tall tower shield painted a mottled green and gold (2)
5574,Shield:Targe (leather)
5575,Shield:Targe (metal)
5576,Shield:Targe painted with a stylized hemidemisemiquaver
5577,Shield:Target shield
5578,Shield:Target shield (leather)
5579,Shield:Target shield (metal)
5580,Shield:Target shield emblazoned with a jester's jovial face
5581,Shield:Target shield painted with a pair of crests
5582,Shield:Tarnished target shield displaying a large tankard
5583,Shield:Tarnished target shield embossed with a rearing stallion
5584,Shield:Tarnished target shield etched with a broken-hearted turnip
5585,Shield:Tarnished tower shield etched with a broken hearted turnip
5586,Shield:Thick leather variog surmounted with a blackened steel boss
5587,Shield:Tiny black shield stamped with a goblin skull
5588,Shield:Tower shield (1)
5589,Shield:Tower shield (2)
5590,Shield:Tower shield (crafted)
5591,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
5592,Shield:Tower shield emblazoned with a red and yellow sun
5593,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
5594,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
5595,Shield:Tower shield painted in quadrants of blue and gold
5596,Shield:Tower shield painted in quadrants of red and black
5597,Shield:Tower shield painted with a charging bull
5598,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
5599,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
5600,Shield:Tower shield twined with images of several vengeful adders
5601,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
5602,Shield:Triangular ceremonial sipar accented with blue gold trim
5603,Shield:Triangular medium shield centered with a semicircle of oravir spikes
5604,Shield:Triangular shield covered with a layer of shark skin
5605,Shield:Triangular shield embellished with ornate etching
5606,Shield:Triangular sipar
5607,Shield:Triangular sipar embossed with a circle bounded by a square
5608,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
5609,Shield:Triangular steel sipar embellished with the image of a flying pig
5610,Shield:Triple-reinforced vardite pavise shield
5611,Shield:Turtle shell shield
5612,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
5613,Shield:Vardite kite shield painted with two crossed wands over a golden key
5614,Shield:Vardite tower shield depicting a snarling razortusk boar
5615,Shield:Variog
5616,Shield:Warrior's shield shaped into the visage of Saint Garrock
5617,Shield:Warrior's tower shield
5618,Shield:Weatherbeaten buckler crafted from broken deck boards
5619,Shield:White enameled tower shield artfully decorated with ruby roses
5620,Shield:White kite shield
5621,Shield:White kite shield featuring a stylized red la'tami
5622,Shield:White kite shield painted with a large yellow lightning bolt
5623,Shield:White kite shield painted with notes and clefs
5624,Shield:White oval shield embossed with a rearing stallion
5625,Shield:White oval shield painted with a still life
5626,Shield:White painted kite shield with orange flowers
5627,Shield:White painted targe with blue flowers
5628,Shield:White tower shield embellished with a simple blue circle
5629,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
5630,Shield:Wide steel tower shield inset with a seaglass mosaic
5631,Shield:Wooden food tray
5632,Shield:Wooden medium shield with a smeared red handprint
5633,Shield:Wooden shield painted with a trio of black galleons
5634,Shield:Zingana carving board shield
5635,Shield:Studded metal targe polished to a fine gleam
5636,Shield:Studded sand-scarred shield
5637,Shield:Studded steel shield with a central boss shaped like a snarling lion
5638,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
5639,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
5640,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
5641,Shield:Sturdy white leather buckler with a penguin painted on it
5642,Shield:Tall tower shield painted a mottled green and gold (1)
5643,Shield:Tall tower shield painted a mottled green and gold (2)
5644,Shield:Targe (leather)
5645,Shield:Targe (metal)
5646,Shield:Targe painted with a stylized hemidemisemiquaver
5647,Shield:Target shield
5648,Shield:Target shield (leather)
5649,Shield:Target shield (metal)
5650,Shield:Target shield emblazoned with a jester's jovial face
5651,Shield:Target shield painted with a pair of crests
5652,Shield:Tarnished target shield displaying a large tankard
5653,Shield:Tarnished target shield embossed with a rearing stallion
5654,Shield:Tarnished target shield etched with a broken-hearted turnip
5655,Shield:Tarnished tower shield etched with a broken hearted turnip
5656,Shield:Thick leather variog surmounted with a blackened steel boss
5657,Shield:Tiny black shield stamped with a goblin skull
5658,Shield:Tower shield (1)
5659,Shield:Tower shield (2)
5660,Shield:Tower shield (crafted)
5661,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
5662,Shield:Tower shield emblazoned with a red and yellow sun
5663,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
5664,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
5665,Shield:Tower shield painted in quadrants of blue and gold
5666,Shield:Tower shield painted in quadrants of red and black
5667,Shield:Tower shield painted with a charging bull
5668,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
5669,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
5670,Shield:Tower shield twined with images of several vengeful adders
5671,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
5672,Shield:Triangular ceremonial sipar accented with blue gold trim
5673,Shield:Triangular medium shield centered with a semicircle of oravir spikes
5674,Shield:Triangular shield covered with a layer of shark skin
5675,Shield:Triangular shield embellished with ornate etching
5676,Shield:Triangular sipar
5677,Shield:Triangular sipar embossed with a circle bounded by a square
5678,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
5679,Shield:Triangular steel sipar embellished with the image of a flying pig
5680,Shield:Triple-reinforced vardite pavise shield
5681,Shield:Turtle shell shield
5682,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
5683,Shield:Vardite kite shield painted with two crossed wands over a golden key
5684,Shield:Vardite tower shield depicting a snarling razortusk boar
5685,Shield:Variog
5686,Shield:Warrior's shield shaped into the visage of Saint Garrock
5687,Shield:Warrior's tower shield
5688,Shield:Weatherbeaten buckler crafted from broken deck boards
5689,Shield:White enameled tower shield artfully decorated with ruby roses
5690,Shield:White kite shield
5691,Shield:White kite shield featuring a stylized red la'tami
5692,Shield:White kite shield painted with a large yellow lightning bolt
5693,Shield:White kite shield painted with notes and clefs
5694,Shield:White oval shield embossed with a rearing stallion
5695,Shield:White oval shield painted with a still life
5696,Shield:White painted kite shield with orange flowers
5697,Shield:White painted targe with blue flowers
5698,Shield:White tower shield embellished with a simple blue circle
5699,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
5700,Shield:Wide steel tower shield inset with a seaglass mosaic
5701,Shield:Wooden food tray
5702,Shield:Wooden medium shield with a smeared red handprint
5703,Shield:Wooden shield painted with a trio of black galleons
5704,Shield:Zingana carving board shield
5705,Shield:Studded metal targe polished to a fine gleam
5706,Shield:Studded sand-scarred shield
5707,Shield:Studded steel shield with a central boss shaped like a snarling lion
5708,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
5709,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
5710,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
5711,Shield:Sturdy white leather buckler with a penguin painted on it
5712,Shield:Tall tower shield painted a mottled green and gold (1)
5713,Shield:Tall tower shield painted a mottled green and gold (2)
5714,Shield:Targe (leather)
5715,Shield:Targe (metal)
5716,Shield:Targe painted with a stylized hemidemisemiquaver
5717,Shield:Target shield
5718,Shield:Target shield (leather)
5719,Shield:Target shield (metal)
5720,Shield:Target shield emblazoned with a jester's jovial face
5721,Shield:Target shield painted with a pair of crests
5722,Shield:Tarnished target shield displaying a large tankard
5723,Shield:Tarnished target shield embossed with a rearing stallion
5724,Shield:Tarnished target shield etched with a broken-hearted turnip
5725,Shield:Tarnished tower shield etched with a broken hearted turnip
5726,Shield:Thick leather variog surmounted with a blackened steel boss
5727,Shield:Tiny black shield stamped with a goblin skull
5728,Shield:Tower shield (1)
5729,Shield:Tower shield (2)
5730,Shield:Tower shield (crafted)
5731,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
5732,Shield:Tower shield emblazoned with a red and yellow sun
5733,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
5734,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
5735,Shield:Tower shield painted in quadrants of blue and gold
5736,Shield:Tower shield painted in quadrants of red and black
5737,Shield:Tower shield painted with a charging bull
5738,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
5739,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
5740,Shield:Tower shield twined with images of several vengeful adders
5741,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
5742,Shield:Triangular ceremonial sipar accented with blue gold trim
5743,Shield:Triangular medium shield centered with a semicircle of oravir spikes
5744,Shield:Triangular shield covered with a layer of shark skin
5745,Shield:Triangular shield embellished with ornate etching
5746,Shield:Triangular sipar
5747,Shield:Triangular sipar embossed with a circle bounded by a square
5748,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
5749,Shield:Triangular steel sipar embellished with the image of a flying pig
5750,Shield:Triple-reinforced vardite pavise shield
5751,Shield:Turtle shell shield
5752,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
5753,Shield:Vardite kite shield painted with two crossed wands over a golden key
5754,Shield:Vardite tower shield depicting a snarling razortusk boar
5755,Shield:Variog
5756,Shield:Warrior's shield shaped into the visage of Saint Garrock
5757,Shield:Warrior's tower shield
5758,Shield:Weatherbeaten buckler crafted from broken deck boards
5759,Shield:White enameled tower shield artfully decorated with ruby roses
5760,Shield:White kite shield
5761,Shield:White kite shield featuring a stylized red la'tami
5762,Shield:White kite shield painted with a large yellow lightning bolt
5763,Shield:White kite shield painted with notes and clefs
5764,Shield:White oval shield embossed with a rearing stallion
5765,Shield:White oval shield painted with a still life
5766,Shield:White painted kite shield with orange flowers
5767,Shield:White painted targe with blue flowers
5768,Shield:White tower shield embellished with a simple blue circle
5769,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
5770,Shield:Wide steel tower shield inset with a seaglass mosaic
5771,Shield:Wooden food tray
5772,Shield:Wooden medium shield with a smeared red handprint
5773,Shield:Wooden shield painted with a trio of black galleons
5774,Shield:Zingana carving board shield
5775,Shield:Studded metal targe polished to a fine gleam
5776,Shield:Studded sand-scarred shield
5777,Shield:Studded steel shield with a central boss shaped like a snarling lion
5778,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
5779,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
5780,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
5781,Shield:Sturdy white leather buckler with a penguin painted on it
5782,Shield:Tall tower shield painted a mottled green and gold (1)
5783,Shield:Tall tower shield painted a mottled green and gold (2)
5784,Shield:Targe (leather)
5785,Shield:Targe (metal)
5786,Shield:Targe painted with a stylized hemidemisemiquaver
5787,Shield:Target shield
5788,Shield:Target shield (leather)
5789,Shield:Target shield (metal)
5790,Shield:Target shield emblazoned with a jester's jovial face
5791,Shield:Target shield painted with a pair of crests
5792,Shield:Tarnished target shield displaying a large tankard
5793,Shield:Tarnished target shield embossed with a rearing stallion
5794,Shield:Tarnished target shield etched with a broken-hearted turnip
5795,Shield:Tarnished tower shield etched with a broken hearted turnip
5796,Shield:Thick leather variog surmounted with a blackened steel boss
5797,Shield:Tiny black shield stamped with a goblin skull
5798,Shield:Tower shield (1)
5799,Shield:Tower shield (2)
5800,Shield:Tower shield (crafted)
5801,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
5802,Shield:Tower shield emblazoned with a red and yellow sun
5803,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
5804,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
5805,Shield:Tower shield painted in quadrants of blue and gold
5806,Shield:Tower shield painted in quadrants of red and black
5807,Shield:Tower shield painted with a charging bull
5808,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
5809,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
5810,Shield:Tower shield twined with images of several vengeful adders
5811,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
5812,Shield:Triangular ceremonial sipar accented with blue gold trim
5813,Shield:Triangular medium shield centered with a semicircle of oravir spikes
5814,Shield:Triangular shield covered with a layer of shark skin
5815,Shield:Triangular shield embellished with ornate etching
5816,Shield:Triangular sipar
5817,Shield:Triangular sipar embossed with a circle bounded by a square
5818,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
5819,Shield:Triangular steel sipar embellished with the image of a flying pig
5820,Shield:Triple-reinforced vardite pavise shield
5821,Shield:Turtle shell shield
5822,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
5823,Shield:Vardite kite shield painted with two crossed wands over a golden key
5824,Shield:Vardite tower shield depicting a snarling razortusk boar
5825,Shield:Variog
5826,Shield:Warrior's shield shaped into the visage of Saint Garrock
5827,Shield:Warrior's tower shield
5828,Shield:Weatherbeaten buckler crafted from broken deck boards
5829,Shield:White enameled tower shield artfully decorated with ruby roses
5830,Shield:White kite shield
5831,Shield:White kite shield featuring a stylized red la'tami
5832,Shield:White kite shield painted with a large yellow lightning bolt
5833,Shield:White kite shield painted with notes and clefs
5834,Shield:White oval shield embossed with a rearing stallion
5835,Shield:White oval shield painted with a still life
5836,Shield:White painted kite shield with orange flowers
5837,Shield:White painted targe with blue flowers
5838,Shield:White tower shield embellished with a simple blue circle
5839,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
5840,Shield:Wide steel tower shield inset with a seaglass mosaic
5841,Shield:Wooden food tray
5842,Shield:Wooden medium shield with a smeared red handprint
5843,Shield:Wooden shield painted with a trio of black galleons
5844,Shield:Zingana carving board shield
5845,Shield:Studded metal targe polished to a fine gleam
5846,Shield:Studded sand-scarred shield
5847,Shield:Studded steel shield with a central boss shaped like a snarling lion
5848,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
5849,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
5850,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
5851,Shield:Sturdy white leather buckler with a penguin painted on it
5852,Shield:Tall tower shield painted a mottled green and gold (1)
5853,Shield:Tall tower shield painted a mottled green and gold (2)
5854,Shield:Targe (leather)
5855,Shield:Targe (metal)
5856,Shield:Targe painted with a stylized hemidemisemiquaver
5857,Shield:Target shield
5858,Shield:Target shield (leather)
5859,Shield:Target shield (metal)
5860,Shield:Target shield emblazoned with a jester's jovial face
5861,Shield:Target shield painted with a pair of crests
5862,Shield:Tarnished target shield displaying a large tankard
5863,Shield:Tarnished target shield embossed with a rearing stallion
5864,Shield:Tarnished target shield etched with a broken-hearted turnip
5865,Shield:Tarnished tower shield etched with a broken hearted turnip
5866,Shield:Thick leather variog surmounted with a blackened steel boss
5867,Shield:Tiny black shield stamped with a goblin skull
5868,Shield:Tower shield (1)
5869,Shield:Tower shield (2)
5870,Shield:Tower shield (crafted)
5871,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
5872,Shield:Tower shield emblazoned with a red and yellow sun
5873,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
5874,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
5875,Shield:Tower shield painted in quadrants of blue and gold
5876,Shield:Tower shield painted in quadrants of red and black
5877,Shield:Tower shield painted with a charging bull
5878,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
5879,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
5880,Shield:Tower shield twined with images of several vengeful adders
5881,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
5882,Shield:Triangular ceremonial sipar accented with blue gold trim
5883,Shield:Triangular medium shield centered with a semicircle of oravir spikes
5884,Shield:Triangular shield covered with a layer of shark skin
5885,Shield:Triangular shield embellished with ornate etching
5886,Shield:Triangular sipar
5887,Shield:Triangular sipar embossed with a circle bounded by a square
5888,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
5889,Shield:Triangular steel sipar embellished with the image of a flying pig
5890,Shield:Triple-reinforced vardite pavise shield
5891,Shield:Turtle shell shield
5892,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
5893,Shield:Vardite kite shield painted with two crossed wands over a golden key
5894,Shield:Vardite tower shield depicting a snarling razortusk boar
5895,Shield:Variog
5896,Shield:Warrior's shield shaped into the visage of Saint Garrock
5897,Shield:Warrior's tower shield
5898,Shield:Weatherbeaten buckler crafted from broken deck boards
5899,Shield:White enameled tower shield artfully decorated with ruby roses
5900,Shield:White kite shield
5901,Shield:White kite shield featuring a stylized red la'tami
5902,Shield:White kite shield painted with a large yellow lightning bolt
5903,Shield:White kite shield painted with notes and clefs
5904,Shield:White oval shield embossed with a rearing stallion
5905,Shield:White oval shield painted with a still life
5906,Shield:White painted kite shield with orange flowers
5907,Shield:White painted targe with blue flowers
5908,Shield:White tower shield embellished with a simple blue circle
5909,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
5910,Shield:Wide steel tower shield inset with a seaglass mosaic
5911,Shield:Wooden food tray
5912,Shield:Wooden medium shield with a smeared red handprint
5913,Shield:Wooden shield painted with a trio of black galleons
5914,Shield:Zingana carving board shield
5915,Shield:Studded metal targe polished to a fine gleam
5916,Shield:Studded sand-scarred shield
5917,Shield:Studded steel shield with a central boss shaped like a snarling lion
5918,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
5919,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
5920,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
5921,Shield:Sturdy white leather buckler with a penguin painted on it
5922,Shield:Tall tower shield painted a mottled green and gold (1)
5923,Shield:Tall tower shield painted a mottled green and gold (2)
5924,Shield:Targe (leather)
5925,Shield:Targe (metal)
5926,Shield:Targe painted with a stylized hemidemisemiquaver
5927,Shield:Target shield
5928,Shield:Target shield (leather)
5929,Shield:Target shield (metal)
5930,Shield:Target shield emblazoned with a jester's jovial face
5931,Shield:Target shield painted with a pair of crests
5932,Shield:Tarnished target shield displaying a large tankard
5933,Shield:Tarnished target shield embossed with a rearing stallion
5934,Shield:Tarnished target shield etched with a broken-hearted turnip
5935,Shield:Tarnished tower shield etched with a broken hearted turnip
5936,Shield:Thick leather variog surmounted with a blackened steel boss
5937,Shield:Tiny black shield stamped with a goblin skull
5938,Shield:Tower shield (1)
5939,Shield:Tower shield (2)
5940,Shield:Tower shield (crafted)
5941,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
5942,Shield:Tower shield emblazoned with a red and yellow sun
5943,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
5944,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
5945,Shield:Tower shield painted in quadrants of blue and gold
5946,Shield:Tower shield painted in quadrants of red and black
5947,Shield:Tower shield painted with a charging bull
5948,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
5949,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
5950,Shield:Tower shield twined with images of several vengeful adders
5951,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
5952,Shield:Triangular ceremonial sipar accented with blue gold trim
5953,Shield:Triangular medium shield centered with a semicircle of oravir spikes
5954,Shield:Triangular shield covered with a layer of shark skin
5955,Shield:Triangular shield embellished with ornate etching
5956,Shield:Triangular sipar
5957,Shield:Triangular sipar embossed with a circle bounded by a square
5958,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
5959,Shield:Triangular steel sipar embellished with the image of a flying pig
5960,Shield:Triple-reinforced vardite pavise shield
5961,Shield:Turtle shell shield
5962,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
5963,Shield:Vardite kite shield painted with two crossed wands over a golden key
5964,Shield:Vardite tower shield depicting a snarling razortusk boar
5965,Shield:Variog
5966,Shield:Warrior's shield shaped into the visage of Saint Garrock
5967,Shield:Warrior's tower shield
5968,Shield:Weatherbeaten buckler crafted from broken deck boards
5969,Shield:White enameled tower shield artfully decorated with ruby roses
5970,Shield:White kite shield
5971,Shield:White kite shield featuring a stylized red la'tami
5972,Shield:White kite shield painted with a large yellow lightning bolt
5973,Shield:White kite shield painted with notes and clefs
5974,Shield:White oval shield embossed with a rearing stallion
5975,Shield:White oval shield painted with a still life
5976,Shield:White painted kite shield with orange flowers
5977,Shield:White painted targe with blue flowers
5978,Shield:White tower shield embellished with a simple blue circle
5979,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
5980,Shield:Wide steel tower shield inset with a seaglass mosaic
5981,Shield:Wooden food tray
5982,Shield:Wooden medium shield with a smeared red handprint
5983,Shield:Wooden shield painted with a trio of black galleons
5984,Shield:Zingana carving board shield
5985,Shield:Studded metal targe polished to a fine gleam
5986,Shield:Studded sand-scarred shield
5987,Shield:Studded steel shield with a central boss shaped like a snarling lion
5988,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
5989,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
5990,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
5991,Shield:Sturdy white leather buckler with a penguin painted on it
5992,Shield:Tall tower shield painted a mottled green and gold (1)
5993,Shield:Tall tower shield painted a mottled green and gold (2)
5994,Shield:Targe (leather)
5995,Shield:Targe (metal)
5996,Shield:Targe painted with a stylized hemidemisemiquaver
5997,Shield:Target shield
5998,Shield:Target shield (leather)
5999,Shield:Target shield (metal)
6000,Shield:Target shield emblazoned with a jester's jovial face
6001,Shield:Target shield painted with a pair of crests
6002,Shield:Tarnished target shield displaying a large tankard
6003,Shield:Tarnished target shield embossed with a rearing stallion
6004,Shield:Tarnished target shield etched with a broken-hearted turnip
6005,Shield:Tarnished tower shield etched with a broken hearted turnip
6006,Shield:Thick leather variog surmounted with a blackened steel boss
6007,Shield:Tiny black shield stamped with a goblin skull
6008,Shield:Tower shield (1)
6009,Shield:Tower shield (2)
6010,Shield:Tower shield (crafted)
6011,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
6012,Shield:Tower shield emblazoned with a red and yellow sun
6013,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
6014,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
6015,Shield:Tower shield painted in quadrants of blue and gold
6016,Shield:Tower shield painted in quadrants of red and black
6017,Shield:Tower shield painted with a charging bull
6018,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
6019,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
6020,Shield:Tower shield twined with images of several vengeful adders
6021,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
6022,Shield:Triangular ceremonial sipar accented with blue gold trim
6023,Shield:Triangular medium shield centered with a semicircle of oravir spikes
6024,Shield:Triangular shield covered with a layer of shark skin
6025,Shield:Triangular shield embellished with ornate etching
6026,Shield:Triangular sipar
6027,Shield:Triangular sipar embossed with a circle bounded by a square
6028,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
6029,Shield:Triangular steel sipar embellished with the image of a flying pig
6030,Shield:Triple-reinforced vardite pavise shield
6031,Shield:Turtle shell shield
6032,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
6033,Shield:Vardite kite shield painted with two crossed wands over a golden key
6034,Shield:Vardite tower shield depicting a snarling razortusk boar
6035,Shield:Variog
6036,Shield:Warrior's shield shaped into the visage of Saint Garrock
6037,Shield:Warrior's tower shield
