,0
11209,Weapon:Woven demonscale armwrap secured by a pair of brass rings
11210,Weapon:Woven willow basket sling
11211,Weapon:Wrapped-hilt rapier with a pitted blade
11212,Weapon:Wren-feather arrow
11213,Weapon:Wyndwood crossbow with a wolf-shaped stock
11214,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
11215,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
11216,Weapon:Yak horn composite bow
11217,Weapon:Yeehar jawbone with a sculpted handle
11218,Weapon:Yellow rat snake-handled bola
11219,Weapon:Yellow togball smasher
11220,Weapon:YES! arrow
11221,Weapon:YES! pellet
11222,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
11223,Weapon:Yew longbow crafted to resemble golden-scaled serpents
11224,Weapon:Yew longbow lined with small water opals
11225,Weapon:Yew shortbow with a horn riser
11226,Weapon:Yew shortbow with a leather handgrip
11227,Weapon:Yew shortbow with a rawhide grip
11228,Weapon:YOU'RE IT bolt
11229,Weapon:YOU'RE WELCOME arrow
11230,Weapon:ZEF standard-issue battle-staff
11231,Weapon:ZEF standard-issue battleaxe
11232,Weapon:ZEF standard-issue broadsword
11233,Weapon:ZEF standard-issue cutlass
11234,Weapon:ZEF standard-issue longbow
11235,Weapon:ZEF standard-issue longsword
11236,Weapon:ZEF standard-issue mace
11237,Weapon:ZEF standard-issue shortsword
11238,Weapon:ZEF standard-issue stiletto
11239,Weapon:Zingana cudgel with a rawhide wrapped grip
11240,Weapon:Zingana horseman's flail with two silversteel-spiked heads
11241,Weapon:Zingana-hafted spetum with silversteel blades
11242,Weapon:Zingana-hafted war hammer with an inlaid head
11243,Weapon:Zubke
11244,Weapon:Zubke (2)
11245,Weapon:Zubke (crafted)
11246,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
11247,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
11248,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
11249,Weapon:Witchclaw-handled machete
11250,Weapon:Withered arrow
11251,Weapon:Wolf spider tarsus with forearm wraps
11252,Weapon:Wolf tooth knee spikes
11253,Weapon:Wolfhead walking stick
11254,Weapon:Wood-handled carving knife
11255,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
11256,Weapon:Wood-hilted broadsword
11257,Weapon:Woodcutter's hatchet
11258,Weapon:Woodcutter's Hatchet
11259,Weapon:Woodcutter's hatchet with a bone covered handle
11260,Weapon:Wooden bo stick engraved with flying vegetables
11261,Weapon:Wooden bola
11262,Weapon:Wooden bola with carved gardenia weights
11263,Weapon:Wooden bola with carved rosebud weights
11264,Weapon:Wooden butcher board
11265,Weapon:Wooden chef's ladle with an extra-long grip
11266,Weapon:Wooden hairbrush with a viciously sharpened handle
11267,Weapon:Wooden plank with several sharp nails driven through the top
11268,Weapon:Wooden sparring sword
11269,Weapon:Wooden-handled marlingspike engraved with a skull
11270,Weapon:Wooden-hilted iron marlinspike
11271,Weapon:Woodsman's axe
11272,Weapon:Woodworker's maul with a leather-wrapped walnut handle
11273,Weapon:Woven demonscale armwrap secured by a pair of brass rings
11274,Weapon:Woven willow basket sling
11275,Weapon:Wrapped-hilt rapier with a pitted blade
11276,Weapon:Wren-feather arrow
11277,Weapon:Wyndwood crossbow with a wolf-shaped stock
11278,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
11279,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
11280,Weapon:Yak horn composite bow
11281,Weapon:Yeehar jawbone with a sculpted handle
11282,Weapon:Yellow rat snake-handled bola
11283,Weapon:Yellow togball smasher
11284,Weapon:YES! arrow
11285,Weapon:YES! pellet
11286,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
11287,Weapon:Yew longbow crafted to resemble golden-scaled serpents
11288,Weapon:Yew longbow lined with small water opals
11289,Weapon:Yew shortbow with a horn riser
11290,Weapon:Yew shortbow with a leather handgrip
11291,Weapon:Yew shortbow with a rawhide grip
11292,Weapon:YOU'RE IT bolt
11293,Weapon:YOU'RE WELCOME arrow
11294,Weapon:ZEF standard-issue battle-staff
11295,Weapon:ZEF standard-issue battleaxe
11296,Weapon:ZEF standard-issue broadsword
11297,Weapon:ZEF standard-issue cutlass
11298,Weapon:ZEF standard-issue longbow
11299,Weapon:ZEF standard-issue longsword
11300,Weapon:ZEF standard-issue mace
11301,Weapon:ZEF standard-issue shortsword
11302,Weapon:ZEF standard-issue stiletto
11303,Weapon:Zingana cudgel with a rawhide wrapped grip
11304,Weapon:Zingana horseman's flail with two silversteel-spiked heads
11305,Weapon:Zingana-hafted spetum with silversteel blades
11306,Weapon:Zingana-hafted war hammer with an inlaid head
11307,Weapon:Zubke
11308,Weapon:Zubke (2)
11309,Weapon:Zubke (crafted)
11310,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
11311,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
11312,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
11313,Weapon:Witchclaw-handled machete
11314,Weapon:Withered arrow
11315,Weapon:Wolf spider tarsus with forearm wraps
11316,Weapon:Wolf tooth knee spikes
11317,Weapon:Wolfhead walking stick
11318,Weapon:Wood-handled carving knife
11319,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
11320,Weapon:Wood-hilted broadsword
11321,Weapon:Woodcutter's hatchet
11322,Weapon:Woodcutter's Hatchet
11323,Weapon:Woodcutter's hatchet with a bone covered handle
11324,Weapon:Wooden bo stick engraved with flying vegetables
11325,Weapon:Wooden bola
11326,Weapon:Wooden bola with carved gardenia weights
11327,Weapon:Wooden bola with carved rosebud weights
11328,Weapon:Wooden butcher board
11329,Weapon:Wooden chef's ladle with an extra-long grip
11330,Weapon:Wooden hairbrush with a viciously sharpened handle
11331,Weapon:Wooden plank with several sharp nails driven through the top
11332,Weapon:Wooden sparring sword
11333,Weapon:Wooden-handled marlingspike engraved with a skull
11334,Weapon:Wooden-hilted iron marlinspike
11335,Weapon:Woodsman's axe
11336,Weapon:Woodworker's maul with a leather-wrapped walnut handle
11337,Weapon:Woven demonscale armwrap secured by a pair of brass rings
11338,Weapon:Woven willow basket sling
11339,Weapon:Wrapped-hilt rapier with a pitted blade
11340,Weapon:Wren-feather arrow
11341,Weapon:Wyndwood crossbow with a wolf-shaped stock
11342,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
11343,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
11344,Weapon:Yak horn composite bow
11345,Weapon:Yeehar jawbone with a sculpted handle
11346,Weapon:Yellow rat snake-handled bola
11347,Weapon:Yellow togball smasher
11348,Weapon:YES! arrow
11349,Weapon:YES! pellet
11350,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
11351,Weapon:Yew longbow crafted to resemble golden-scaled serpents
11352,Weapon:Yew longbow lined with small water opals
11353,Weapon:Yew shortbow with a horn riser
11354,Weapon:Yew shortbow with a leather handgrip
11355,Weapon:Yew shortbow with a rawhide grip
11356,Weapon:YOU'RE IT bolt
11357,Weapon:YOU'RE WELCOME arrow
11358,Weapon:ZEF standard-issue battle-staff
11359,Weapon:ZEF standard-issue battleaxe
11360,Weapon:ZEF standard-issue broadsword
11361,Weapon:ZEF standard-issue cutlass
11362,Weapon:ZEF standard-issue longbow
11363,Weapon:ZEF standard-issue longsword
11364,Weapon:ZEF standard-issue mace
11365,Weapon:ZEF standard-issue shortsword
11366,Weapon:ZEF standard-issue stiletto
11367,Weapon:Zingana cudgel with a rawhide wrapped grip
11368,Weapon:Zingana horseman's flail with two silversteel-spiked heads
11369,Weapon:Zingana-hafted spetum with silversteel blades
11370,Weapon:Zingana-hafted war hammer with an inlaid head
11371,Weapon:Zubke
11372,Weapon:Zubke (2)
11373,Weapon:Zubke (crafted)
11374,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
11375,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
11376,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
11377,Weapon:Witchclaw-handled machete
11378,Weapon:Withered arrow
11379,Weapon:Wolf spider tarsus with forearm wraps
11380,Weapon:Wolf tooth knee spikes
11381,Weapon:Wolfhead walking stick
11382,Weapon:Wood-handled carving knife
11383,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
11384,Weapon:Wood-hilted broadsword
11385,Weapon:Woodcutter's hatchet
11386,Weapon:Woodcutter's Hatchet
11387,Weapon:Woodcutter's hatchet with a bone covered handle
11388,Weapon:Wooden bo stick engraved with flying vegetables
11389,Weapon:Wooden bola
11390,Weapon:Wooden bola with carved gardenia weights
11391,Weapon:Wooden bola with carved rosebud weights
11392,Weapon:Wooden butcher board
11393,Weapon:Wooden chef's ladle with an extra-long grip
11394,Weapon:Wooden hairbrush with a viciously sharpened handle
11395,Weapon:Wooden plank with several sharp nails driven through the top
11396,Weapon:Wooden sparring sword
11397,Weapon:Wooden-handled marlingspike engraved with a skull
11398,Weapon:Wooden-hilted iron marlinspike
11399,Weapon:Woodsman's axe
11400,Weapon:Woodworker's maul with a leather-wrapped walnut handle
11401,Weapon:Woven demonscale armwrap secured by a pair of brass rings
11402,Weapon:Woven willow basket sling
11403,Weapon:Wrapped-hilt rapier with a pitted blade
11404,Weapon:Wren-feather arrow
11405,Weapon:Wyndwood crossbow with a wolf-shaped stock
11406,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
11407,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
11408,Weapon:Yak horn composite bow
11409,Weapon:Yeehar jawbone with a sculpted handle
11410,Weapon:Yellow rat snake-handled bola
11411,Weapon:Yellow togball smasher
11412,Weapon:YES! arrow
11413,Weapon:YES! pellet
11414,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
11415,Weapon:Yew longbow crafted to resemble golden-scaled serpents
11416,Weapon:Yew longbow lined with small water opals
11417,Weapon:Yew shortbow with a horn riser
11418,Weapon:Yew shortbow with a leather handgrip
11419,Weapon:Yew shortbow with a rawhide grip
11420,Weapon:YOU'RE IT bolt
11421,Weapon:YOU'RE WELCOME arrow
11422,Weapon:ZEF standard-issue battle-staff
11423,Weapon:ZEF standard-issue battleaxe
11424,Weapon:ZEF standard-issue broadsword
11425,Weapon:ZEF standard-issue cutlass
11426,Weapon:ZEF standard-issue longbow
11427,Weapon:ZEF standard-issue longsword
11428,Weapon:ZEF standard-issue mace
11429,Weapon:ZEF standard-issue shortsword
11430,Weapon:ZEF standard-issue stiletto
11431,Weapon:Zingana cudgel with a rawhide wrapped grip
11432,Weapon:Zingana horseman's flail with two silversteel-spiked heads
11433,Weapon:Zingana-hafted spetum with silversteel blades
11434,Weapon:Zingana-hafted war hammer with an inlaid head
11435,Weapon:Zubke
11436,Weapon:Zubke (2)
11437,Weapon:Zubke (crafted)
11438,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
11439,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
11440,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
11441,Weapon:Witchclaw-handled machete
11442,Weapon:Withered arrow
11443,Weapon:Wolf spider tarsus with forearm wraps
11444,Weapon:Wolf tooth knee spikes
11445,Weapon:Wolfhead walking stick
11446,Weapon:Wood-handled carving knife
11447,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
11448,Weapon:Wood-hilted broadsword
11449,Weapon:Woodcutter's hatchet
11450,Weapon:Woodcutter's Hatchet
11451,Weapon:Woodcutter's hatchet with a bone covered handle
11452,Weapon:Wooden bo stick engraved with flying vegetables
11453,Weapon:Wooden bola
11454,Weapon:Wooden bola with carved gardenia weights
11455,Weapon:Wooden bola with carved rosebud weights
11456,Weapon:Wooden butcher board
11457,Weapon:Wooden chef's ladle with an extra-long grip
11458,Weapon:Wooden hairbrush with a viciously sharpened handle
11459,Weapon:Wooden plank with several sharp nails driven through the top
11460,Weapon:Wooden sparring sword
11461,Weapon:Wooden-handled marlingspike engraved with a skull
11462,Weapon:Wooden-hilted iron marlinspike
11463,Weapon:Woodsman's axe
11464,Weapon:Woodworker's maul with a leather-wrapped walnut handle
11465,Weapon:Woven demonscale armwrap secured by a pair of brass rings
11466,Weapon:Woven willow basket sling
11467,Weapon:Wrapped-hilt rapier with a pitted blade
11468,Weapon:Wren-feather arrow
11469,Weapon:Wyndwood crossbow with a wolf-shaped stock
11470,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
11471,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
11472,Weapon:Yak horn composite bow
11473,Weapon:Yeehar jawbone with a sculpted handle
11474,Weapon:Yellow rat snake-handled bola
11475,Weapon:Yellow togball smasher
11476,Weapon:YES! arrow
11477,Weapon:YES! pellet
11478,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
11479,Weapon:Yew longbow crafted to resemble golden-scaled serpents
11480,Weapon:Yew longbow lined with small water opals
11481,Weapon:Yew shortbow with a horn riser
11482,Weapon:Yew shortbow with a leather handgrip
11483,Weapon:Yew shortbow with a rawhide grip
11484,Weapon:YOU'RE IT bolt
11485,Weapon:YOU'RE WELCOME arrow
11486,Weapon:ZEF standard-issue battle-staff
11487,Weapon:ZEF standard-issue battleaxe
11488,Weapon:ZEF standard-issue broadsword
11489,Weapon:ZEF standard-issue cutlass
11490,Weapon:ZEF standard-issue longbow
11491,Weapon:ZEF standard-issue longsword
11492,Weapon:ZEF standard-issue mace
11493,Weapon:ZEF standard-issue shortsword
11494,Weapon:ZEF standard-issue stiletto
11495,Weapon:Zingana cudgel with a rawhide wrapped grip
11496,Weapon:Zingana horseman's flail with two silversteel-spiked heads
11497,Weapon:Zingana-hafted spetum with silversteel blades
11498,Weapon:Zingana-hafted war hammer with an inlaid head
11499,Weapon:Zubke
11500,Weapon:Zubke (2)
11501,Weapon:Zubke (crafted)
11502,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
11503,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
11504,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
11505,Weapon:Witchclaw-handled machete
11506,Weapon:Withered arrow
11507,Weapon:Wolf spider tarsus with forearm wraps
11508,Weapon:Wolf tooth knee spikes
11509,Weapon:Wolfhead walking stick
11510,Weapon:Wood-handled carving knife
11511,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
11512,Weapon:Wood-hilted broadsword
11513,Weapon:Woodcutter's hatchet
11514,Weapon:Woodcutter's Hatchet
11515,Weapon:Woodcutter's hatchet with a bone covered handle
11516,Weapon:Wooden bo stick engraved with flying vegetables
11517,Weapon:Wooden bola
11518,Weapon:Wooden bola with carved gardenia weights
11519,Weapon:Wooden bola with carved rosebud weights
11520,Weapon:Wooden butcher board
11521,Weapon:Wooden chef's ladle with an extra-long grip
11522,Weapon:Wooden hairbrush with a viciously sharpened handle
11523,Weapon:Wooden plank with several sharp nails driven through the top
11524,Weapon:Wooden sparring sword
11525,Weapon:Wooden-handled marlingspike engraved with a skull
11526,Weapon:Wooden-hilted iron marlinspike
11527,Weapon:Woodsman's axe
11528,Weapon:Woodworker's maul with a leather-wrapped walnut handle
11529,Weapon:Woven demonscale armwrap secured by a pair of brass rings
11530,Weapon:Woven willow basket sling
11531,Weapon:Wrapped-hilt rapier with a pitted blade
11532,Weapon:Wren-feather arrow
11533,Weapon:Wyndwood crossbow with a wolf-shaped stock
11534,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
11535,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
11536,Weapon:Yak horn composite bow
11537,Weapon:Yeehar jawbone with a sculpted handle
11538,Weapon:Yellow rat snake-handled bola
11539,Weapon:Yellow togball smasher
11540,Weapon:YES! arrow
11541,Weapon:YES! pellet
11542,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
11543,Weapon:Yew longbow crafted to resemble golden-scaled serpents
11544,Weapon:Yew longbow lined with small water opals
11545,Weapon:Yew shortbow with a horn riser
11546,Weapon:Yew shortbow with a leather handgrip
11547,Weapon:Yew shortbow with a rawhide grip
11548,Weapon:YOU'RE IT bolt
11549,Weapon:YOU'RE WELCOME arrow
11550,Weapon:ZEF standard-issue battle-staff
11551,Weapon:ZEF standard-issue battleaxe
11552,Weapon:ZEF standard-issue broadsword
11553,Weapon:ZEF standard-issue cutlass
11554,Weapon:ZEF standard-issue longbow
11555,Weapon:ZEF standard-issue longsword
11556,Weapon:ZEF standard-issue mace
11557,Weapon:ZEF standard-issue shortsword
11558,Weapon:ZEF standard-issue stiletto
11559,Weapon:Zingana cudgel with a rawhide wrapped grip
11560,Weapon:Zingana horseman's flail with two silversteel-spiked heads
11561,Weapon:Zingana-hafted spetum with silversteel blades
11562,Weapon:Zingana-hafted war hammer with an inlaid head
11563,Weapon:Zubke
11564,Weapon:Zubke (2)
11565,Weapon:Zubke (crafted)
11566,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
11567,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
11568,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
11569,Weapon:Witchclaw-handled machete
11570,Weapon:Withered arrow
11571,Weapon:Wolf spider tarsus with forearm wraps
11572,Weapon:Wolf tooth knee spikes
11573,Weapon:Wolfhead walking stick
11574,Weapon:Wood-handled carving knife
11575,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
11576,Weapon:Wood-hilted broadsword
11577,Weapon:Woodcutter's hatchet
11578,Weapon:Woodcutter's Hatchet
11579,Weapon:Woodcutter's hatchet with a bone covered handle
11580,Weapon:Wooden bo stick engraved with flying vegetables
11581,Weapon:Wooden bola
11582,Weapon:Wooden bola with carved gardenia weights
11583,Weapon:Wooden bola with carved rosebud weights
11584,Weapon:Wooden butcher board
11585,Weapon:Wooden chef's ladle with an extra-long grip
11586,Weapon:Wooden hairbrush with a viciously sharpened handle
11587,Weapon:Wooden plank with several sharp nails driven through the top
11588,Weapon:Wooden sparring sword
11589,Weapon:Wooden-handled marlingspike engraved with a skull
11590,Weapon:Wooden-hilted iron marlinspike
11591,Weapon:Woodsman's axe
11592,Weapon:Woodworker's maul with a leather-wrapped walnut handle
11593,Weapon:Woven demonscale armwrap secured by a pair of brass rings
11594,Weapon:Woven willow basket sling
11595,Weapon:Wrapped-hilt rapier with a pitted blade
11596,Weapon:Wren-feather arrow
11597,Weapon:Wyndwood crossbow with a wolf-shaped stock
11598,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
11599,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
11600,Weapon:Yak horn composite bow
11601,Weapon:Yeehar jawbone with a sculpted handle
11602,Weapon:Yellow rat snake-handled bola
11603,Weapon:Yellow togball smasher
11604,Weapon:YES! arrow
11605,Weapon:YES! pellet
11606,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
11607,Weapon:Yew longbow crafted to resemble golden-scaled serpents
11608,Weapon:Yew longbow lined with small water opals
11609,Weapon:Yew shortbow with a horn riser
11610,Weapon:Yew shortbow with a leather handgrip
11611,Weapon:Yew shortbow with a rawhide grip
11612,Weapon:YOU'RE IT bolt
11613,Weapon:YOU'RE WELCOME arrow
11614,Weapon:ZEF standard-issue battle-staff
11615,Weapon:ZEF standard-issue battleaxe
11616,Weapon:ZEF standard-issue broadsword
11617,Weapon:ZEF standard-issue cutlass
11618,Weapon:ZEF standard-issue longbow
11619,Weapon:ZEF standard-issue longsword
11620,Weapon:ZEF standard-issue mace
11621,Weapon:ZEF standard-issue shortsword
11622,Weapon:ZEF standard-issue stiletto
11623,Weapon:Zingana cudgel with a rawhide wrapped grip
11624,Weapon:Zingana horseman's flail with two silversteel-spiked heads
11625,Weapon:Zingana-hafted spetum with silversteel blades
11626,Weapon:Zingana-hafted war hammer with an inlaid head
11627,Weapon:Zubke
11628,Weapon:Zubke (2)
11629,Weapon:Zubke (crafted)
11630,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
11631,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
11632,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
11633,Weapon:Witchclaw-handled machete
11634,Weapon:Withered arrow
11635,Weapon:Wolf spider tarsus with forearm wraps
11636,Weapon:Wolf tooth knee spikes
11637,Weapon:Wolfhead walking stick
11638,Weapon:Wood-handled carving knife
11639,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
11640,Weapon:Wood-hilted broadsword
11641,Weapon:Woodcutter's hatchet
11642,Weapon:Woodcutter's Hatchet
11643,Weapon:Woodcutter's hatchet with a bone covered handle
11644,Weapon:Wooden bo stick engraved with flying vegetables
11645,Weapon:Wooden bola
11646,Weapon:Wooden bola with carved gardenia weights
11647,Weapon:Wooden bola with carved rosebud weights
11648,Weapon:Wooden butcher board
11649,Weapon:Wooden chef's ladle with an extra-long grip
11650,Weapon:Wooden hairbrush with a viciously sharpened handle
11651,Weapon:Wooden plank with several sharp nails driven through the top
11652,Weapon:Wooden sparring sword
11653,Weapon:Wooden-handled marlingspike engraved with a skull
11654,Weapon:Wooden-hilted iron marlinspike
11655,Weapon:Woodsman's axe
11656,Weapon:Woodworker's maul with a leather-wrapped walnut handle
11657,Weapon:Woven demonscale armwrap secured by a pair of brass rings
11658,Weapon:Woven willow basket sling
11659,Weapon:Wrapped-hilt rapier with a pitted blade
11660,Weapon:Wren-feather arrow
11661,Weapon:Wyndwood crossbow with a wolf-shaped stock
11662,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
11663,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
11664,Weapon:Yak horn composite bow
11665,Weapon:Yeehar jawbone with a sculpted handle
11666,Weapon:Yellow rat snake-handled bola
11667,Weapon:Yellow togball smasher
11668,Weapon:YES! arrow
11669,Weapon:YES! pellet
11670,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
11671,Weapon:Yew longbow crafted to resemble golden-scaled serpents
11672,Weapon:Yew longbow lined with small water opals
11673,Weapon:Yew shortbow with a horn riser
11674,Weapon:Yew shortbow with a leather handgrip
11675,Weapon:Yew shortbow with a rawhide grip
11676,Weapon:YOU'RE IT bolt
11677,Weapon:YOU'RE WELCOME arrow
11678,Weapon:ZEF standard-issue battle-staff
11679,Weapon:ZEF standard-issue battleaxe
11680,Weapon:ZEF standard-issue broadsword
11681,Weapon:ZEF standard-issue cutlass
11682,Weapon:ZEF standard-issue longbow
11683,Weapon:ZEF standard-issue longsword
11684,Weapon:ZEF standard-issue mace
11685,Weapon:ZEF standard-issue shortsword
11686,Weapon:ZEF standard-issue stiletto
11687,Weapon:Zingana cudgel with a rawhide wrapped grip
11688,Weapon:Zingana horseman's flail with two silversteel-spiked heads
11689,Weapon:Zingana-hafted spetum with silversteel blades
11690,Weapon:Zingana-hafted war hammer with an inlaid head
11691,Weapon:Zubke
11692,Weapon:Zubke (2)
11693,Weapon:Zubke (crafted)
11694,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
11695,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
11696,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
11697,Weapon:Witchclaw-handled machete
11698,Weapon:Withered arrow
11699,Weapon:Wolf spider tarsus with forearm wraps
11700,Weapon:Wolf tooth knee spikes
11701,Weapon:Wolfhead walking stick
11702,Weapon:Wood-handled carving knife
11703,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
11704,Weapon:Wood-hilted broadsword
11705,Weapon:Woodcutter's hatchet
11706,Weapon:Woodcutter's Hatchet
11707,Weapon:Woodcutter's hatchet with a bone covered handle
11708,Weapon:Wooden bo stick engraved with flying vegetables
11709,Weapon:Wooden bola
11710,Weapon:Wooden bola with carved gardenia weights
11711,Weapon:Wooden bola with carved rosebud weights
11712,Weapon:Wooden butcher board
11713,Weapon:Wooden chef's ladle with an extra-long grip
11714,Weapon:Wooden hairbrush with a viciously sharpened handle
11715,Weapon:Wooden plank with several sharp nails driven through the top
11716,Weapon:Wooden sparring sword
11717,Weapon:Wooden-handled marlingspike engraved with a skull
11718,Weapon:Wooden-hilted iron marlinspike
11719,Weapon:Woodsman's axe
11720,Weapon:Woodworker's maul with a leather-wrapped walnut handle
11721,Weapon:Woven demonscale armwrap secured by a pair of brass rings
11722,Weapon:Woven willow basket sling
11723,Weapon:Wrapped-hilt rapier with a pitted blade
11724,Weapon:Wren-feather arrow
11725,Weapon:Wyndwood crossbow with a wolf-shaped stock
11726,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
11727,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
11728,Weapon:Yak horn composite bow
11729,Weapon:Yeehar jawbone with a sculpted handle
11730,Weapon:Yellow rat snake-handled bola
11731,Weapon:Yellow togball smasher
11732,Weapon:YES! arrow
11733,Weapon:YES! pellet
11734,Weapon:Yew crossbow with a perfect nightfire opal centered on the boltplate
11735,Weapon:Yew longbow crafted to resemble golden-scaled serpents
11736,Weapon:Yew longbow lined with small water opals
11737,Weapon:Yew shortbow with a horn riser
11738,Weapon:Yew shortbow with a leather handgrip
11739,Weapon:Yew shortbow with a rawhide grip
11740,Weapon:YOU'RE IT bolt
11741,Weapon:YOU'RE WELCOME arrow
11742,Weapon:ZEF standard-issue battle-staff
11743,Weapon:ZEF standard-issue battleaxe
11744,Weapon:ZEF standard-issue broadsword
11745,Weapon:ZEF standard-issue cutlass
11746,Weapon:ZEF standard-issue longbow
11747,Weapon:ZEF standard-issue longsword
11748,Weapon:ZEF standard-issue mace
11749,Weapon:ZEF standard-issue shortsword
11750,Weapon:ZEF standard-issue stiletto
11751,Weapon:Zingana cudgel with a rawhide wrapped grip
11752,Weapon:Zingana horseman's flail with two silversteel-spiked heads
11753,Weapon:Zingana-hafted spetum with silversteel blades
11754,Weapon:Zingana-hafted war hammer with an inlaid head
11755,Weapon:Zubke
11756,Weapon:Zubke (2)
11757,Weapon:Zubke (crafted)
11758,Weapon:Zulnatha parry stick painted with a series of stylized Dwarves
11759,Weapon:Zulnatha quarterstaff painted with a series of stylized Gnomes
11760,Weapon:Zulnatha slingbow with an engraved tel'athi boltplate
11761,Weapon:Witchclaw-handled machete
11762,Weapon:Withered arrow
11763,Weapon:Wolf spider tarsus with forearm wraps
11764,Weapon:Wolf tooth knee spikes
11765,Weapon:Wolfhead walking stick
11766,Weapon:Wood-handled carving knife
11767,Weapon:Wood-handled hirdu'lata etched with a faint serpentine design
11768,Weapon:Wood-hilted broadsword
11769,Weapon:Woodcutter's hatchet
11770,Weapon:Woodcutter's Hatchet
11771,Weapon:Woodcutter's hatchet with a bone covered handle
11772,Weapon:Wooden bo stick engraved with flying vegetables
11773,Weapon:Wooden bola
11774,Weapon:Wooden bola with carved gardenia weights
11775,Weapon:Wooden bola with carved rosebud weights
11776,Weapon:Wooden butcher board
11777,Weapon:Wooden chef's ladle with an extra-long grip
11778,Weapon:Wooden hairbrush with a viciously sharpened handle
11779,Weapon:Wooden plank with several sharp nails driven through the top
11780,Weapon:Wooden sparring sword
11781,Weapon:Wooden-handled marlingspike engraved with a skull
11782,Weapon:Wooden-hilted iron marlinspike
11783,Weapon:Woodsman's axe
11784,Weapon:Woodworker's maul with a leather-wrapped walnut handle
11785,Weapon:Woven demonscale armwrap secured by a pair of brass rings
11786,Weapon:Woven willow basket sling
11787,Weapon:Wrapped-hilt rapier with a pitted blade
11788,Weapon:Wren-feather arrow
11789,Weapon:Wyndwood crossbow with a wolf-shaped stock
11790,Weapon:Wyndwood parry stick embellished with undulating waves of blue diamonds
11791,Weapon:Xenomite and cambrinth armguard inlaid with a severely cracked white grazhite World Dragon
11792,Weapon:Yak horn composite bow
